,strand_lead,geptop,Nc,GC,L_aa,Gravy
SL1344_RS05520,0,0.03228701600082403,42.75,0.591,1320,-0.127651
SL1344_RS05525,1,0.0,44.4,0.541,502,0.780478
SL1344_RS05535,1,0.0,53.12,0.509,284,-0.25
SL1344_RS05540,0,0.0,54.21,0.494,293,-0.100683
SL1344_RS05545,0,0.0,53.49,0.454,498,0.808434
SL1344_RS05550,0,0.0,51.62,0.516,226,0.219469
SL1344_RS05555,1,0.033167751949079345,51.97,0.407,386,-0.3443
SL1344_RS05560,1,0.0,52.62,0.361,230,-0.602174
SL1344_RS05565,1,0.0,53.69,0.454,426,0.682629
SL1344_RS05570,1,0.032696086524572544,49.09,0.466,368,-0.130707
SL1344_RS05590,1,0.0,45.0,0.551,312,-0.15
SL1344_RS05595,1,0.0,45.51,0.518,245,-0.126531
SL1344_RS05600,1,0.0,49.01,0.534,184,-0.113587
SL1344_RS05605,1,0.0,50.71,0.529,160,0.9925
SL1344_RS05610,0,0.0,48.1,0.491,277,-0.005054
SL1344_RS05615,0,0.033167751949079345,47.72,0.449,138,-0.349275
SL1344_RS05620,0,0.0,44.71,0.448,131,-0.231298
SL1344_RS05625,0,0.0,59.25,0.409,216,-0.443982
SL1344_RS05630,1,0.0,58.81,0.4370000000000001,151,-0.372186
SL1344_RS05635,1,0.0,46.2,0.519,151,-0.32649
SL1344_RS05640,1,0.033167751949079345,58.4,0.451,108,-0.039815
SL1344_RS05645,1,0.0,50.65,0.481,106,0.114151
SL1344_RS05650,1,0.0,58.61,0.5529999999999999,179,-0.009497
SL1344_RS05655,1,0.06356873133467088,49.46,0.536,494,-0.283603
SL1344_RS05660,0,0.0,50.67,0.464,384,0.651042
SL1344_RS05665,1,0.0319464642693776,45.51,0.511,511,-0.514677
SL1344_RS05670,1,0.032425442077904015,45.33,0.563,847,-0.054781
SL1344_RS05675,1,0.06588024240931838,38.59,0.5329999999999999,75,0.3
SL1344_RS05680,0,0.0,56.51,0.527,124,-0.8798389999999999
SL1344_RS05685,0,0.0,51.94,0.55,404,0.801733
SL1344_RS05690,0,0.20632991727017228,46.58,0.5379999999999999,306,-0.124183
SL1344_RS05695,1,0.0,46.73,0.512,350,-0.481714
SL1344_RS05700,0,0.03369676874804632,43.83,0.504,191,-0.4172770000000001
SL1344_RS05705,0,0.0,45.0,0.526,190,0.505263
SL1344_RS05710,0,0.0,39.54,0.387,37,1.127027
SL1344_RS05715,0,0.03228701600082403,48.09,0.5589999999999999,372,-0.2
SL1344_RS05720,0,0.0,53.04,0.468,84,-0.660714
SL1344_RS05725,0,0.0,43.82,0.523,81,-0.32592600000000005
SL1344_RS05730,0,0.06539688870532738,48.75,0.541,348,-0.09023
SL1344_RS05735,0,0.0,50.81,0.455,186,-0.144624
SL1344_RS05740,0,0.0,53.54,0.467,215,-0.246047
SL1344_RS05745,0,0.0,44.2,0.565,402,0.667164
SL1344_RS05750,1,0.0,40.93,0.512,194,-0.412887
SL1344_RS05755,1,0.0,41.09,0.563,215,-0.471163
SL1344_RS05760,1,0.06433234116136001,44.87,0.58,307,-0.151791
SL1344_RS05765,1,0.6293118377318478,46.5,0.546,511,0.878865
SL1344_RS05770,0,0.032439243033769105,52.05,0.54,140,-0.8371430000000001
SL1344_RS05775,0,0.0,42.83,0.522,97,-0.616495
SL1344_RS05780,0,0.0,46.24,0.583,219,-0.022374
SL1344_RS05785,1,0.0,55.16,0.527,138,-0.358696
SL1344_RS05790,1,0.031967834940616176,49.95,0.552,134,0.041791
SL1344_RS05795,1,0.03227734930936906,45.18,0.547,232,-0.136638
SL1344_RS05800,1,0.0,40.11,0.555,403,-0.27469
SL1344_RS05805,1,0.0,49.44,0.61,251,-0.13984100000000002
SL1344_RS05810,1,0.0,38.89,0.5670000000000001,260,-0.247692
SL1344_RS05815,1,0.0,44.89,0.546,232,-0.162931
SL1344_RS05820,1,0.0,45.14,0.5770000000000001,365,0.043014
SL1344_RS05825,1,0.03211383249432369,43.88,0.564,316,-0.359494
SL1344_RS05830,1,0.03162226706529326,46.16,0.518,553,-0.36311
SL1344_RS05835,1,0.03369676874804632,43.35,0.5379999999999999,317,-0.369085
SL1344_RS05840,0,0.30447516837416816,41.57,0.585,1067,-0.702531
SL1344_RS05850,1,0.033167751949079345,41.32,0.5539999999999999,319,-0.416615
SL1344_RS05855,1,0.0,57.89,0.464,247,-0.31619400000000003
SL1344_RS05860,1,0.0,51.0,0.495,74,-0.710811
SL1344_RS05865,0,0.0,45.84,0.557,194,-0.17732
SL1344_RS05870,1,0.06503658179781922,50.1,0.52,173,-0.156069
SL1344_RS05875,1,0.32480896628844835,35.63,0.5379999999999999,57,-0.973684
SL1344_RS05880,1,0.5817164145451099,55.58,0.536,359,0.08969400000000001
SL1344_RS05885,1,0.7254546630230023,45.2,0.546,317,0.141009
SL1344_RS05890,1,0.7256247837665922,44.19,0.569,309,0.175405
SL1344_RS05895,1,0.8243743866018712,43.74,0.505,244,0.131557
SL1344_RS05900,1,0.7247790285489101,36.68,0.483,78,-0.346154
SL1344_RS05905,1,0.5167354789500719,44.14,0.5539999999999999,413,0.031719
SL1344_RS05910,1,0.06499950646106306,54.67,0.515,269,-0.06765800000000001
SL1344_RS05915,1,0.06445782890779955,48.89,0.527,340,-0.240588
SL1344_RS05920,1,0.8228474539417844,41.74,0.579,213,-0.184976
SL1344_RS05925,1,0.4359033485973141,45.28,0.594,334,-0.068264
SL1344_RS05930,1,0.0,41.84,0.53,265,-0.171698
SL1344_RS05935,1,0.03211383249432369,40.65,0.5489999999999999,477,0.644864
SL1344_RS05940,0,0.0,43.76,0.527,724,-0.5357729999999999
SL1344_RS05945,1,0.031650437761158,39.46,0.513,119,-0.042017
SL1344_RS05950,1,0.0,47.42,0.578,124,0.07096799999999999
SL1344_RS05955,1,0.0,50.38,0.544,212,-0.258491
SL1344_RS05960,1,0.0,56.66,0.568,274,-0.441241
SL1344_RS05965,1,0.0,43.3,0.569,341,-0.288563
SL1344_RS05970,1,0.0,47.8,0.48,180,-0.517778
SL1344_RS05975,1,0.03227734930936906,40.95,0.547,434,-0.119816
SL1344_RS05980,1,0.0,45.36,0.536,179,-0.32960900000000004
SL1344_RS05985,0,0.0,49.87,0.536,211,-0.310427
SL1344_RS05990,1,0.0,45.9,0.5489999999999999,85,0.036471
SL1344_RS05995,0,0.03231422308881119,47.05,0.564,321,-0.05919
SL1344_RS06000,0,0.033167751949079345,43.48,0.5710000000000001,1148,-0.314896
SL1344_RS06005,1,0.33834435369746496,47.37,0.547,436,0.257339
SL1344_RS06010,1,0.4680389942743873,42.63,0.5579999999999999,233,-0.178541
SL1344_RS06015,1,0.5013535339254199,46.01,0.539,414,0.434783
SL1344_RS06020,1,0.033167751949079345,49.85,0.565,303,-0.039934
SL1344_RS06025,1,0.0,43.83,0.53,273,-0.365202
SL1344_RS06030,0,0.033167751949079345,43.85,0.516,348,-0.456609
SL1344_RS06035,0,0.09524053976706744,46.76,0.517,259,0.8880309999999999
SL1344_RS06040,0,0.0,52.98,0.413,336,-0.288691
SL1344_RS06045,0,0.06327270482645128,45.56,0.494,287,0.903484
SL1344_RS06050,0,0.03162226706529326,48.61,0.496,378,-0.302116
SL1344_RS06055,1,0.033167751949079345,49.74,0.522,409,-0.201467
SL1344_RS06060,1,0.0,48.96,0.463,152,-0.629605
SL1344_RS06065,1,0.032702983416322315,52.27,0.482,429,-0.546154
SL1344_RS06070,0,0.0,45.96,0.5589999999999999,373,-0.420107
SL1344_RS06075,0,0.0,42.1,0.516,487,-0.173717
SL1344_RS06080,0,0.0,45.03,0.52,223,-0.261435
SL1344_RS06085,0,0.5328948762288147,42.93,0.516,456,-0.262061
SL1344_RS06090,0,0.032696086524572544,47.63,0.562,213,0.102347
SL1344_RS06095,0,0.7580329177111155,42.66,0.5429999999999999,368,-0.290218
SL1344_RS06100,0,0.03268439824508835,49.6,0.523,153,-0.230065
SL1344_RS06105,0,0.0,46.73,0.514,109,-0.275229
SL1344_RS06110,0,0.0,54.29,0.529,221,-0.7343890000000001
SL1344_RS06115,1,0.23935633381456065,43.26,0.518,416,-0.118269
SL1344_RS06120,1,0.0,51.56,0.386,374,-0.390374
SL1344_RS06130,0,0.0,56.59,0.398,262,-0.464504
SL1344_RS06135,0,0.0,61.0,0.468,79,-0.458228
SL1344_RS06140,0,0.0658521501941677,61.0,0.455,173,-0.332948
SL1344_RS06145,0,0.0,44.2,0.481,70,-0.215714
SL1344_RS06150,0,0.0,53.55,0.421,87,-0.41954
SL1344_RS06165,1,0.0,56.71,0.4320000000000001,185,-0.162162
SL1344_RS06180,0,0.0,57.42,0.424,114,-0.057017999999999985
SL1344_RS26610,1,0.03162226706529326,60.97,0.444,90,-0.59
SL1344_RS06205,1,0.0,53.25,0.458,155,-0.4819350000000001
SL1344_RS06215,1,0.0,51.43,0.508,347,-0.211816
SL1344_RS06220,0,0.0,57.04,0.473,176,0.374432
SL1344_RS06225,0,0.0,46.6,0.42,104,0.182692
SL1344_RS06230,1,0.0,49.57,0.54,544,-0.25955900000000004
SL1344_RS06235,1,0.0,53.62,0.531,324,0.650617
SL1344_RS06240,1,0.0,47.49,0.565,270,0.694815
SL1344_RS06245,1,0.0,47.74,0.555,265,-0.207547
SL1344_RS06250,1,0.0,44.88,0.575,196,-0.143367
SL1344_RS06255,0,0.0,53.56,0.485,377,0.385676
SL1344_RS06260,1,0.0,54.03,0.528,108,-0.12963
SL1344_RS06270,1,0.0,42.83,0.467,215,-0.468372
SL1344_RS06275,1,0.033167751949079345,53.84,0.547,262,0.006107
SL1344_RS06280,1,0.0,52.94,0.362,197,0.180711
SL1344_RS06285,1,0.0,55.3,0.463,282,-0.185106
SL1344_RS06290,0,0.0,53.97,0.39,82,-0.29878000000000005
SL1344_RS06295,0,0.0,47.6,0.306,49,-0.273469
SL1344_RS06300,1,0.0,51.91,0.473,181,-0.020442
SL1344_RS06305,1,0.0,47.83,0.47,212,1.015095
SL1344_RS06315,1,0.0,45.16,0.489,60,-0.235
SL1344_RS06320,1,0.0,55.51,0.509,213,0.392958
SL1344_RS06330,1,0.0,47.96,0.467,82,1.3414629999999998
SL1344_RS27005,0,0.0,,0.469,32,1.85
SL1344_RS06335,1,0.0,61.0,0.5579999999999999,83,-0.468675
SL1344_RS06340,1,0.0,53.42,0.563,103,-0.076699
SL1344_RS06345,0,0.0,56.1,0.516,115,-0.614783
SL1344_RS06350,0,0.0,47.31,0.585,394,0.854569
SL1344_RS06355,1,0.0,48.79,0.5589999999999999,264,-0.12575799999999998
SL1344_RS06360,0,0.0,40.89,0.5720000000000001,148,1.30473
SL1344_RS06365,1,0.0,36.95,0.476,35,1.5
SL1344_RS06370,0,0.0,49.28,0.55,172,0.126744
SL1344_RS06375,0,0.0,53.23,0.449,497,-0.189537
SL1344_RS27010,1,0.0,47.51,0.467,65,0.018462
SL1344_RS06380,0,0.0,43.98,0.519,428,-0.745794
SL1344_RS06385,0,0.0,47.77,0.507,644,-0.546894
SL1344_RS06390,1,0.0,46.04,0.512,248,-0.438307
SL1344_RS06395,1,0.0,51.89,0.5,398,-0.18794
SL1344_RS06400,1,0.0,48.92,0.552,285,-0.124912
SL1344_RS06405,0,0.033167751949079345,48.38,0.526,294,-0.17789100000000002
SL1344_RS06410,0,0.4633948687815254,30.15,0.511,331,-0.14139000000000002
SL1344_RS06415,1,0.09598519528669028,54.91,0.518,137,-0.741606
SL1344_RS06420,1,0.0,44.49,0.5,92,-0.461957
SL1344_RS06425,0,0.032230201905550065,44.14,0.5760000000000001,218,-0.175688
SL1344_RS06430,0,0.0,44.39,0.53,338,-0.088462
SL1344_RS06435,0,0.09686336590980793,43.16,0.5589999999999999,618,-0.094984
SL1344_RS06440,1,0.06586383847365189,42.45,0.565,183,-0.112022
SL1344_RS06445,1,0.03228701600082403,42.05,0.5770000000000001,347,0.141787
SL1344_RS06450,1,0.032702983416322315,44.35,0.564,649,-0.416949
SL1344_RS06455,0,0.03211383249432369,44.44,0.581,447,-0.13333299999999998
SL1344_RS06460,1,0.0,58.79,0.5529999999999999,91,-0.127473
SL1344_RS06465,0,0.03213923031157929,47.68,0.575,138,-0.024638
SL1344_RS06470,0,0.033167751949079345,45.93,0.527,268,-0.487687
SL1344_RS06475,1,0.03227734930936906,43.66,0.563,408,-0.021569
SL1344_RS06480,1,0.0,49.83,0.551,344,-0.192733
SL1344_RS06485,1,0.0,48.98,0.6,492,-0.115447
SL1344_RS06490,1,0.03220534512619665,48.18,0.563,447,-0.157718
SL1344_RS06495,1,0.0,46.69,0.5820000000000001,322,-0.076708
SL1344_RS06500,1,0.0,34.79,0.503,161,-0.762112
SL1344_RS06505,0,0.032425442077904015,50.88,0.551,302,-0.219868
SL1344_RS06510,0,0.6584496892011099,43.01,0.532,275,-0.346182
SL1344_RS06515,1,0.0,44.83,0.51,113,-0.320354
SL1344_RS06520,1,0.03369676874804632,43.74,0.465,106,0.330189
SL1344_RS06525,1,0.0,47.32,0.509,452,0.818805
SL1344_RS06530,1,0.0,45.14,0.499,115,-0.101739
SL1344_RS06535,1,0.0,45.82,0.4320000000000001,280,-0.356428
SL1344_RS06540,1,0.031650437761158,46.05,0.481,451,-0.098226
SL1344_RS06545,1,0.0,44.4,0.545,252,-0.038492
SL1344_RS06550,0,0.031967834940616176,46.03,0.541,750,-0.441867
SL1344_RS06555,1,0.0,39.09,0.521,80,-0.57625
SL1344_RS06560,0,0.0,44.36,0.5489999999999999,463,0.842117
SL1344_RS06565,0,0.032439243033769105,50.51,0.5329999999999999,199,0.38995
SL1344_RS06570,0,0.0,49.6,0.5529999999999999,222,0.13018
SL1344_RS06575,1,0.0,47.35,0.463,178,0.55955
SL1344_RS06580,0,0.0,47.65,0.544,286,-0.34125900000000003
SL1344_RS06585,0,0.0,44.62,0.493,96,-0.130208
SL1344_RS06590,0,0.0,46.98,0.573,310,0.020968
SL1344_RS06595,1,0.0,50.53,0.505,252,-0.538492
SL1344_RS06600,0,0.0,57.83,0.476,319,-0.210031
SL1344_RS06605,1,0.0,43.86,0.308,104,0.382692
SL1344_RS06610,1,0.0,55.19,0.514,284,-0.287324
SL1344_RS06615,1,0.0,61.0,0.377,68,0.454412
SL1344_RS06620,0,0.0,48.14,0.337,407,0.639803
SL1344_RS06625,1,0.9187360994550121,46.41,0.506,642,-0.4996890000000001
SL1344_RS06630,1,0.9185519928704976,51.98,0.478,180,-0.658333
SL1344_RS06635,1,0.7239249119900039,34.33,0.4970000000000001,65,-0.616923
SL1344_RS06640,1,0.7897756999553102,35.79,0.503,118,-0.336441
SL1344_RS27020,1,0.14169160284378088,,0.35700000000000004,14,0.942857
SL1344_RS06645,1,0.9514095746220864,39.26,0.54,327,-0.297553
SL1344_RS06650,1,0.919609107906416,42.99,0.537,795,-0.11044
SL1344_RS06655,1,0.06686452069712566,53.51,0.488,99,-0.8737370000000001
SL1344_RS06660,1,0.06552665007578698,50.79,0.594,326,1.01319
SL1344_RS06665,1,0.0,53.34,0.4970000000000001,183,-0.189071
SL1344_RS06670,1,0.0,52.87,0.5660000000000001,249,-0.130121
SL1344_RS06675,1,0.033167751949079345,54.3,0.489,154,-0.333117
SL1344_RS06680,1,0.0,55.07,0.461,237,0.329114
SL1344_RS06685,1,0.0,50.73,0.5429999999999999,480,-0.455417
SL1344_RS06690,0,0.0,52.95,0.519,63,-0.677778
SL1344_RS06695,0,0.0,48.72,0.529,348,-0.320402
SL1344_RS06700,0,0.0,46.99,0.519,277,-0.101083
SL1344_RS06705,1,0.032696086524572544,40.03,0.555,792,-0.217298
SL1344_RS06710,0,0.0,50.14,0.534,546,-0.08717899999999999
SL1344_RS06715,0,0.0,53.92,0.485,97,-0.227835
SL1344_RS06720,0,0.03227734930936906,47.44,0.5529999999999999,428,0.138551
SL1344_RS06725,0,0.0,48.51,0.54,311,0.0209
SL1344_RS06730,0,0.0,42.4,0.5379999999999999,254,0.148425
SL1344_RS06735,1,0.0,57.25,0.428,296,-0.297973
SL1344_RS06740,0,0.0,47.07,0.5,383,-0.30235
SL1344_RS06745,0,0.033167751949079345,48.07,0.493,531,-0.019397
SL1344_RS06750,0,0.0,47.89,0.517,252,0.063095
SL1344_RS06755,0,0.06471659234313816,48.72,0.483,288,-0.067361
SL1344_RS06765,0,0.0,51.72,0.469,403,0.801737
SL1344_RS06770,0,0.0,47.87,0.423,119,-0.394118
SL1344_RS06775,0,0.0,45.88,0.562,372,1.029839
SL1344_RS06780,1,0.0,45.67,0.544,1018,-0.14282899999999998
SL1344_RS06785,1,0.06530698226065862,46.37,0.569,136,-0.054412
SL1344_RS06790,1,0.0,47.89,0.478,62,-0.272581
SL1344_RS06795,0,0.0,51.72,0.481,448,1.008259
SL1344_RS06800,1,0.032230201905550065,49.98,0.522,122,-0.268852
SL1344_RS06805,1,0.32321588142437635,45.04,0.527,495,-0.294142
SL1344_RS06810,1,0.4203201243525614,44.6,0.528,248,-0.193145
SL1344_RS06815,1,0.3237189969190295,43.34,0.5379999999999999,423,-0.349172
SL1344_RS06820,1,0.419201497475486,45.63,0.5720000000000001,406,-0.014286000000000004
SL1344_RS06825,1,0.09710843154219187,50.54,0.512,138,-0.186232
SL1344_RS06830,1,0.0,52.61,0.5710000000000001,333,-0.206006
SL1344_RS06835,0,0.0,34.53,0.477,79,-0.234177
SL1344_RS06840,0,0.0,28.8,0.521,78,-0.458974
SL1344_RS06845,0,0.2563459442426059,36.89,0.523,470,-0.083617
SL1344_RS06850,0,0.0,51.77,0.509,447,1.004027
SL1344_RS06855,0,0.03162226706529326,50.45,0.512,297,-0.047475
SL1344_RS06860,0,0.0,53.18,0.423,245,0.022449
SL1344_RS06865,0,0.0,53.11,0.459,408,-0.030882
SL1344_RS06870,0,0.0,47.03,0.5760000000000001,1020,-0.236177
SL1344_RS06875,0,0.0,48.21,0.555,340,0.730294
SL1344_RS06880,0,0.0,44.92,0.564,250,-0.1844
SL1344_RS06885,1,0.0,46.09,0.568,592,-0.017567
SL1344_RS06890,1,0.0,44.49,0.552,206,0.07524299999999999
SL1344_RS06895,1,0.0,45.17,0.529,70,-0.26
SL1344_RS06900,0,0.0,48.82,0.5579999999999999,319,-0.259561
SL1344_RS06905,0,0.0,53.88,0.5429999999999999,242,-0.118595
SL1344_RS06910,0,0.0,48.68,0.398,212,-0.060849
SL1344_RS06915,0,0.0,54.71,0.425,920,-0.032174
SL1344_RS06920,1,0.0,58.05,0.416,133,0.16391
SL1344_RS06925,1,0.0,53.14,0.424,497,0.012475
SL1344_RS06930,1,0.0,49.84,0.4370000000000001,403,-0.06451599999999999
SL1344_RS06935,1,0.0,43.62,0.429,80,-0.57375
SL1344_RS06940,1,0.0,45.62,0.41,108,-0.7277779999999999
SL1344_RS06945,1,0.0,55.72,0.434,196,-0.422959
SL1344_RS06950,1,0.0,58.75,0.51,157,-0.287261
SL1344_RS06955,1,0.0,55.5,0.461,484,-0.224587
SL1344_RS06960,1,0.0,57.26,0.494,195,0.147179
SL1344_RS06965,1,0.0,53.71,0.454,138,0.092029
SL1344_RS06970,1,0.0,55.15,0.479,144,-0.129167
SL1344_RS06975,1,0.03231422308881119,55.26,0.491,260,0.407308
SL1344_RS06980,1,0.0,53.12,0.479,229,0.15021800000000002
SL1344_RS06985,1,0.0,61.0,0.385,71,0.042254
SL1344_RS06990,1,0.0,51.0,0.438,96,0.5864590000000001
SL1344_RS06995,1,0.0,36.47,0.435,82,-0.096341
SL1344_RS07000,1,0.0,56.38,0.42,249,0.022088
SL1344_RS07005,1,0.0,60.22,0.469,182,-0.143407
SL1344_RS07010,1,0.0,49.38,0.429,224,-0.608482
SL1344_RS07015,1,0.0,53.33,0.457,338,-0.183136
SL1344_RS07020,1,0.0,56.67,0.423,122,-0.160656
SL1344_RS07025,1,0.03268439824508835,53.06,0.465,681,0.407929
SL1344_RS07030,1,0.0,52.81,0.513,433,-0.030947
SL1344_RS07035,1,0.0,54.62,0.4370000000000001,125,-0.5256
SL1344_RS07040,1,0.03369676874804632,52.36,0.446,124,-0.356452
SL1344_RS07045,1,0.0,56.75,0.468,322,0.030746
SL1344_RS07050,1,0.0,57.23,0.429,215,0.711163
SL1344_RS07055,1,0.0,46.97,0.42,88,0.963636
SL1344_RS07060,1,0.0,56.17,0.39,259,0.835521
SL1344_RS07065,1,0.0,51.09,0.398,352,0.248295
SL1344_RS07080,0,0.033167751949079345,47.57,0.5379999999999999,457,0.74442
SL1344_RS07085,1,0.4345748472336477,47.19,0.518,213,-0.032394
SL1344_RS07090,0,0.0,49.89,0.489,382,-0.346335
SL1344_RS07095,0,0.0,47.44,0.552,401,0.797007
SL1344_RS07100,1,0.0,47.39,0.5760000000000001,310,-0.213871
SL1344_RS07105,0,0.033167751949079345,45.41,0.547,341,-0.23255100000000006
SL1344_RS27025,1,0.0,,0.494,29,1.475862
SL1344_RS07110,0,0.16290197608246124,44.03,0.513,193,-0.150259
SL1344_RS07115,0,0.03228701600082403,51.88,0.514,284,-0.673944
SL1344_RS07120,1,0.06466944493931917,47.2,0.504,115,-0.29391300000000004
SL1344_RS07125,0,0.03369676874804632,46.62,0.5379999999999999,215,0.007906999999999999
SL1344_RS07130,0,0.0,38.64,0.523,135,-0.27925900000000003
SL1344_RS07135,0,0.0,46.67,0.581,365,-0.349589
SL1344_RS07140,0,0.0,50.1,0.556,199,-0.329648
SL1344_RS07145,1,0.1753883715918272,52.25,0.511,79,-0.8164560000000001
SL1344_RS07150,1,0.0,46.77,0.525,298,-0.121477
SL1344_RS07155,1,0.0,45.96,0.5660000000000001,173,-0.15896
SL1344_RS07160,0,0.0,46.18,0.56,679,0.241973
SL1344_RS07165,0,0.0,51.98,0.502,298,-0.152013
SL1344_RS07170,0,0.0,56.64,0.474,78,1.115385
SL1344_RS07175,1,0.0,51.97,0.486,146,-0.306165
SL1344_RS07180,0,0.0,42.29,0.5529999999999999,155,0.103871
SL1344_RS07185,1,0.033167751949079345,50.8,0.579,373,0.089008
SL1344_RS07190,1,0.0,47.92,0.462,109,-0.352294
SL1344_RS07195,1,0.3707770516647607,48.16,0.5539999999999999,218,-0.6123850000000001
SL1344_RS07200,1,0.8208009705018314,43.97,0.53,424,-0.29551900000000003
SL1344_RS07205,1,0.033167751949079345,49.61,0.55,286,0.09021
SL1344_RS07210,0,0.0,43.86,0.519,201,-0.138309
SL1344_RS07215,0,0.033167751949079345,40.88,0.532,501,0.72475
SL1344_RS07220,0,0.033167751949079345,48.25,0.521,211,-0.126066
SL1344_RS07225,0,0.09897835319144936,45.42,0.542,230,0.707391
SL1344_RS07230,0,0.09850668776694256,48.28,0.521,206,-0.244175
SL1344_RS07235,0,0.09772082747717213,48.71,0.5660000000000001,352,0.665909
SL1344_RS07240,0,0.03211383249432369,46.45,0.6,735,-0.341769
SL1344_RS07245,0,0.06686452069712566,45.78,0.556,192,0.151042
SL1344_RS07250,0,0.03211383249432369,55.85,0.501,193,1.268394
SL1344_RS07255,0,0.0,53.89,0.516,146,0.8376709999999999
SL1344_RS07260,0,0.0,39.6,0.46,71,-0.338028
SL1344_RS07265,0,0.0,55.14,0.399,51,0.1
SL1344_RS07270,1,0.0,47.43,0.552,346,-0.240751
SL1344_RS07275,0,0.031967834940616176,46.9,0.5529999999999999,333,0.043544
SL1344_RS07280,0,0.0,32.67,0.468,52,0.009615
SL1344_RS07285,0,0.0,47.79,0.526,502,-0.22988000000000006
SL1344_RS07290,0,0.03228701600082403,42.58,0.544,391,-0.07954
SL1344_RS07295,1,0.0,45.82,0.547,548,-0.360401
SL1344_RS07300,1,0.16279027555460726,48.18,0.556,467,-0.071306
SL1344_RS07305,0,0.032348064627628875,44.87,0.534,309,-0.4446600000000001
SL1344_RS07310,0,0.0,47.64,0.542,433,0.016859
SL1344_RS07315,0,0.0,51.69,0.569,568,-0.158627
SL1344_RS07320,0,0.0,39.73,0.477,377,-0.569761
SL1344_RS07330,0,0.0,49.88,0.534,243,-0.102881
SL1344_RS07335,1,0.0,44.62,0.517,111,1.214414
SL1344_RS07340,0,0.06430666531038162,52.17,0.544,460,1.01587
SL1344_RS07345,0,0.0,43.71,0.536,314,-0.372611
SL1344_RS07350,1,0.0,46.45,0.551,509,0.248723
SL1344_RS07355,1,0.0,40.24,0.551,462,0.580952
SL1344_RS07360,0,0.033167751949079345,49.3,0.489,344,1.111046
SL1344_RS07365,1,0.0,41.86,0.447,120,1.1025
SL1344_RS07370,1,0.0,43.2,0.557,109,0.998165
SL1344_RS07375,0,0.0,48.57,0.569,273,-0.096337
SL1344_RS07380,0,0.0,,0.516,82,-0.681707
SL1344_RS07385,0,0.0,48.74,0.552,417,0.697362
SL1344_RS07390,1,0.0,46.18,0.573,299,-0.049498
SL1344_RS07395,1,0.0,46.7,0.52,406,0.098029
SL1344_RS07400,1,0.0,47.68,0.521,231,0.166234
SL1344_RS07405,0,0.033167751949079345,49.46,0.584,429,0.7410260000000001
SL1344_RS07410,0,0.0,47.0,0.532,382,-0.305759
SL1344_RS07415,0,0.0,49.54,0.552,215,1.161396
SL1344_RS07420,0,0.0,51.75,0.526,300,-0.312333
SL1344_RS07425,0,0.0,48.25,0.5479999999999999,236,0.984746
SL1344_RS07430,0,0.033167751949079345,46.15,0.547,204,-0.107353
SL1344_RS07435,0,0.033167751949079345,40.24,0.5710000000000001,285,1.027719
SL1344_RS07440,0,0.0,38.87,0.5710000000000001,205,-0.445854
SL1344_RS07445,0,0.0,44.27,0.5539999999999999,811,-0.422318
SL1344_RS07450,0,0.0,43.52,0.542,813,-0.410947
SL1344_RS07455,0,0.0,58.65,0.552,102,-0.202941
SL1344_RS07460,1,0.033167751949079345,53.72,0.51,236,-0.42161
SL1344_RS07465,0,0.0,52.96,0.484,186,-0.47957
SL1344_RS07470,0,0.0,40.45,0.522,113,-0.747788
SL1344_RS07475,1,0.0,51.4,0.5710000000000001,108,1.213889
SL1344_RS07480,1,0.0,46.18,0.5479999999999999,404,-0.248515
SL1344_RS07485,1,0.0,47.42,0.517,339,0.007373999999999999
SL1344_RS07490,1,0.0,49.49,0.4920000000000001,325,0.660308
SL1344_RS26635,1,0.0,50.95,0.53,132,0.6962119999999999
SL1344_RS07495,1,0.0,42.14,0.561,488,-0.100205
SL1344_RS07500,0,0.0,36.84,0.512,67,-0.143284
SL1344_RS07505,0,0.0,47.67,0.509,228,-0.420614
SL1344_RS07510,0,0.0,47.69,0.5379999999999999,248,-0.132258
SL1344_RS07515,1,0.0,51.08,0.5379999999999999,680,-0.3375
SL1344_RS07520,1,0.0,55.18,0.506,60,-1.698333
SL1344_RS07525,0,0.0,53.89,0.49,175,-0.138286
SL1344_RS07530,1,0.0,47.23,0.482,130,-0.471538
SL1344_RS27040,0,0.0,32.97,0.366,31,1.26129
SL1344_RS07540,0,0.0,55.06,0.523,395,1.016709
SL1344_RS07545,1,0.0,46.72,0.537,300,1.110333
SL1344_RS07550,0,0.0,40.51,0.512,71,0.047887
SL1344_RS07555,0,0.0,44.12,0.467,127,-0.909449
SL1344_RS07560,0,0.0,46.03,0.484,144,-0.079861
SL1344_RS07565,1,0.0,52.16,0.537,221,0.768778
SL1344_RS07570,0,0.033167751949079345,45.37,0.535,396,1.097727
SL1344_RS07575,0,0.0,52.41,0.57,290,-0.009655
SL1344_RS07580,1,0.03228701600082403,49.44,0.5710000000000001,462,0.111256
SL1344_RS07585,1,0.0,51.09,0.55,308,0.087662
SL1344_RS07590,1,0.0,50.3,0.552,119,-0.389076
SL1344_RS07595,1,0.0,55.52,0.46,315,0.351111
SL1344_RS07600,0,0.0,53.43,0.493,180,-0.352222
SL1344_RS07605,1,0.0,49.41,0.464,372,-0.502957
SL1344_RS07610,0,0.0,53.61,0.507,113,0.066372
SL1344_RS07615,0,0.03211383249432369,53.11,0.544,295,0.051864
