,strand_lead,geptop,Nc,GC,L_aa,Gravy
MG_RS02220,1,0.8889457570216182,42.23,0.302,162,-0.15
MG_RS02225,1,0.8148691654608611,30.45,0.35,122,0.067213
MG_RS02845,1,0.5929781309578602,35.06,0.398,57,-1.02807
MG_RS02230,0,0.4080584518914832,33.32,0.246,88,-1.136364
MG_RS02235,1,0.0,40.01,0.294,222,-0.947297
MG_RS02240,1,0.7780896729551735,42.13,0.279,306,-0.209477
MG_RS02245,1,0.037417405617296416,36.69,0.229,662,-0.283988
MG_RS02250,0,0.33363876348791993,37.81,0.275,268,-0.298507
MG_RS02255,0,0.6669162459578702,40.5,0.3,328,-0.084451
MG_RS02260,0,0.14888474333144458,39.6,0.303,556,-0.238129
MG_RS02265,0,0.0,42.43,0.267,328,-0.385366
MG_RS02270,0,0.1852617543937697,45.16,0.314,321,-0.24081
MG_RS02275,0,0.037417405617296416,36.6,0.272,385,-0.036364
MG_RS02280,0,0.1114148294923292,37.68,0.277,277,-0.387004
MG_RS02285,0,0.03690561378974448,40.43,0.263,288,-0.081597
MG_RS02290,0,0.9261967573766712,39.55,0.284,561,-0.251337
MG_RS02295,0,0.0,42.7,0.301,102,-0.202941
MG_RS02300,0,0.0,34.2,0.28,192,-0.353646
MG_RS02305,0,0.8886852564092268,37.81,0.269,532,-0.139286
MG_RS02310,1,0.2603856892297379,39.29,0.294,611,-0.291489
MG_RS02315,1,0.03721448033209061,41.72,0.241,192,-0.128646
MG_RS02320,1,0.03722068683364912,29.91,0.235,217,-0.285254
MG_RS02330,1,0.07398434844503192,39.28,0.29600000000000004,208,-0.343269
MG_RS02335,0,0.8149090460867626,38.21,0.3,247,-0.137652
MG_RS02340,0,0.7036533750279425,40.91,0.303,430,-0.32814
MG_RS02345,0,0.0,37.01,0.232,200,0.7285
MG_RS02350,0,0.0,38.9,0.276,234,-0.102137
MG_RS02355,0,0.0,34.36,0.32299999999999995,1594,-0.91744
MG_RS02360,0,0.3698442169463837,38.15,0.251,289,-0.13045
MG_RS02365,0,0.5555237543545211,49.71,0.314,152,0.1125
MG_RS02370,0,0.0,37.43,0.256,125,0.0112
MG_RS02375,0,0.0,39.15,0.28,655,0.058168
MG_RS02380,0,0.07449614027258386,35.37,0.34,445,-0.153933
MG_RS02385,0,0.6297551364617299,37.25,0.336,543,-0.169429
MG_RS02390,0,0.5182884690397033,39.14,0.348,110,-0.447273
MG_RS02395,0,0.4811392053898022,40.05,0.341,405,-0.037778
MG_RS02400,0,0.03721448033209061,38.6,0.305,519,-0.8329479999999999
MG_RS02405,0,0.0,39.06,0.257,92,1.0
MG_RS02410,0,0.14862930982441985,39.97,0.333,152,-0.170395
MG_RS02415,0,0.07436934158397097,41.29,0.255,564,-0.164184
MG_RS02420,0,0.14862266410624206,33.31,0.29100000000000004,133,-0.054135
MG_RS02425,0,0.703403903245485,37.08,0.344,476,-0.075
MG_RS02430,0,0.6664652111624507,40.18,0.29100000000000004,278,-0.316547
MG_RS02435,0,0.666245718788346,38.5,0.324,517,-0.145455
MG_RS02440,0,0.25883228999585844,39.6,0.256,176,-0.048295
MG_RS02445,0,0.3699688963067302,41.29,0.28800000000000003,206,-0.236893
MG_RS02450,0,0.5183161628504984,40.58,0.34600000000000003,102,0.717647
MG_RS02455,0,0.5558394225491937,44.41,0.299,289,0.603114
MG_RS02875,0,0.0,36.77,0.259,156,1.053205
MG_RS02465,0,0.5933904199030088,38.07,0.327,455,-0.191429
MG_RS02470,1,0.03707873465528744,37.54,0.28,155,-0.696129
MG_RS02475,0,0.1476204701854128,44.98,0.262,225,-0.375556
MG_RS02480,0,0.03690561378974448,46.63,0.29100000000000004,325,-0.4193850000000001
MG_RS02485,0,0.1851784548681131,40.44,0.276,649,0.804623
MG_RS02490,0,0.03714038667309676,36.61,0.285,373,-0.30482600000000004
MG_RS02495,0,0.11120503527868104,35.36,0.256,1015,-0.6117239999999999
MG_RS02500,0,0.0,34.93,0.226,659,-0.354325
MG_RS02505,0,0.7782174931917292,36.4,0.32299999999999995,132,-0.7719699999999999
MG_RS02510,0,0.8889688580017033,42.47,0.306,144,-0.629166
MG_RS02515,0,0.9625865660177032,40.88,0.27,594,-0.362963
MG_RS02520,0,0.0,37.61,0.309,948,-0.252637
MG_RS02525,0,0.0,39.43,0.239,824,-0.370631
MG_RS02530,0,0.037417405617296416,41.21,0.29600000000000004,560,-0.057678
MG_RS02535,0,0.5932812854580634,49.98,0.306,86,-0.715116
MG_RS02540,1,0.07389527255699456,40.87,0.304,447,-0.309396
MG_RS02850,1,0.6294495689846258,47.44,0.32299999999999995,64,-0.99375
MG_RS02545,1,0.0,42.59,0.35700000000000004,140,-0.213572
MG_RS02550,1,0.07442563745892257,34.99,0.278,169,-0.516568
MG_RS02555,0,0.11181647399373376,38.2,0.301,569,-0.119332
MG_RS02560,0,0.37108426239572817,40.51,0.31,507,-0.178896
MG_RS02565,0,0.7041059233876691,37.09,0.306,243,-0.057613
MG_RS02570,0,0.03722843428051992,40.5,0.29100000000000004,394,0.409137
MG_RS02575,1,0.8516442540218739,39.31,0.273,296,-0.40946
MG_RS02580,1,0.9258053482595288,40.38,0.305,243,-0.076955
MG_RS02585,1,1.0,38.34,0.278,182,-0.706593
MG_RS02590,1,0.7407634758686515,42.14,0.3,389,0.8182520000000001
MG_RS02595,1,0.07390808994034627,40.11,0.304,381,-0.434908
MG_RS02600,0,0.03690561378974448,35.01,0.29,270,-0.207778
MG_RS02605,0,0.0,39.0,0.29600000000000004,257,-0.329183
MG_RS02610,0,0.0,33.41,0.221,134,0.4395520000000001
MG_RS02615,0,0.3344921886753143,39.74,0.275,270,-0.105926
MG_RS02620,0,0.037009630164666484,41.19,0.28600000000000003,393,0.5010180000000001
MG_RS02625,0,0.6297094578208915,35.18,0.325,119,-0.87395
MG_RS02630,0,0.7039948747856177,36.02,0.284,230,-0.291304
MG_RS02635,0,0.667799979808479,49.41,0.341,88,-0.5806819999999999
MG_RS02640,0,0.11123109174152006,35.66,0.268,544,0.5400729999999999
MG_RS02645,0,0.07448567495500727,41.62,0.329,149,-0.725503
MG_RS02655,0,0.0,41.75,0.31,287,-0.035539999999999995
MG_RS02660,0,0.4823139898657851,39.05,0.393,394,-0.275127
MG_RS02665,1,0.0741071115278913,40.16,0.264,256,0.662891
MG_RS02670,1,0.4070690554876721,37.37,0.311,292,-0.093493
MG_RS02675,0,0.07404847235484698,34.68,0.312,140,-0.236429
MG_RS02680,1,0.8148630230031402,37.06,0.272,392,-0.281123
MG_RS02685,0,0.03707873465528744,34.33,0.275,333,-0.125525
MG_RS02690,0,0.03707873465528744,44.05,0.257,192,0.050521
MG_RS02695,0,0.7037656573621243,38.09,0.34600000000000003,697,-0.17058800000000002
MG_RS02700,0,0.2226678389681804,44.6,0.309,175,0.033714
MG_RS02705,0,0.4815430112573472,36.83,0.3,168,-0.258333
MG_RS02710,1,0.2587452920051611,35.21,0.335,312,-0.080449
MG_RS02715,0,0.03681653790170713,36.77,0.279,422,-0.313744
MG_RS02720,0,0.9998888982559648,41.65,0.307,480,-0.318958
MG_RS02725,0,0.1850298099131116,42.6,0.282,259,-0.041699
MG_RS02730,0,0.7405431240391643,41.36,0.317,380,0.323421
MG_RS02735,0,0.4455528054865096,46.17,0.303,119,-0.289916
MG_RS02740,0,0.7042240008479898,29.92,0.417,48,-1.185417
MG_RS02745,0,0.14828027896527082,41.32,0.307,309,-0.305825
MG_RS02750,0,0.03722068683364912,39.44,0.309,1774,-0.176325
MG_RS02755,0,0.0,43.02,0.297,283,-0.331802
MG_RS02760,0,0.8885965184214968,38.82,0.275,437,-0.36087
MG_RS02765,0,0.0,39.27,0.279,214,-1.190654
MG_RS02770,0,0.2958031656883056,42.15,0.3,269,-0.027138
