,strand_lead,geptop,Nc,GC,L_aa,Gravy
VC_RS15595,1,0.0,41.2,0.456,57,0.15614
VC_RS15600,1,0.11990827172436548,60.69,0.375,89,0.455056
VC_RS18675,1,0.0,32.85,0.44,28,0.732143
VC_RS15610,1,0.039986421477662126,53.39,0.417,128,-0.110938
VC_RS15615,1,0.08002040949469587,43.89,0.414,79,-0.632912
VC_RS15620,1,0.0,45.29,0.397,125,0.5968
VC_RS15625,1,0.039969296996436005,43.05,0.35200000000000004,73,-0.483562
VC_RS15630,0,0.0,48.4,0.41,52,0.369231
VC_RS15635,1,0.0,40.33,0.459,37,0.945946
VC_RS15640,1,0.0,41.12,0.35200000000000004,55,-0.578182
VC_RS15645,0,0.039969296996436005,46.4,0.429,52,0.317308
VC_RS15650,1,0.03995229230676671,52.33,0.409,110,-0.6681819999999999
VC_RS15655,1,0.0,54.39,0.455,104,-0.415384
VC_RS15660,1,0.0,53.53,0.421,144,-0.129167
VC_RS15665,1,0.0,51.57,0.353,51,0.041177
VC_RS15670,0,0.16048038236135953,51.65,0.519,326,-0.5315949999999999
VC_RS15680,1,0.0798183889005099,53.21,0.403,230,-0.078696
VC_RS15685,1,0.0,41.2,0.414,133,0.224812
VC_RS15690,1,0.0,34.9,0.5,36,0.8861110000000001
VC_RS15695,1,0.0,51.62,0.409,137,-0.39927
VC_RS15700,1,0.0,48.22,0.426,83,-0.093976
VC_RS15705,1,0.03999047012460937,47.05,0.4320000000000001,95,-0.453684
VC_RS15710,1,0.0,61.0,0.395,151,-0.400662
VC_RS15715,1,0.0,47.5,0.44,50,0.312
VC_RS15720,0,0.040069227019096126,57.1,0.434,165,-0.314545
VC_RS15725,0,0.0,56.96,0.426,90,0.04
VC_RS15730,1,0.03984909190407391,45.32,0.383,222,-0.005405
VC_RS15735,1,0.3211654716454473,51.43,0.34700000000000003,95,0.287368
VC_RS15740,1,0.040265934330043086,50.0,0.396,123,-0.7227640000000001
VC_RS15745,1,0.0399988659533492,49.0,0.428,141,-0.017021
VC_RS15750,1,0.08018172913964068,57.83,0.422,177,-0.090395
VC_RS15755,1,0.0,41.66,0.472,36,0.8638889999999999
VC_RS15760,1,0.1596043171438037,55.99,0.431,85,-0.422353
VC_RS15765,1,0.0,55.34,0.44,100,-0.018000000000000002
VC_RS15770,1,0.0,50.6,0.416,305,-0.198033
VC_RS15775,1,0.08023866110713355,49.08,0.37,129,0.41938
VC_RS15780,1,0.0799760253317685,61.0,0.461,94,-0.104255
VC_RS15785,1,0.0,55.85,0.393,145,-0.371724
VC_RS15790,1,0.0,35.67,0.403,72,-0.075
VC_RS15795,1,0.07986058900676007,51.37,0.408,290,-0.367241
VC_RS15800,1,0.03997272677709047,51.11,0.4,199,-0.266332
VC_RS15805,1,0.0,40.81,0.471,34,0.491176
VC_RS15810,1,0.0797840310402795,41.3,0.375,89,-0.380899
VC_RS15815,1,0.08010388335006154,54.83,0.447,173,-0.365896
VC_RS15820,1,0.0,46.13,0.455,41,0.295122
VC_RS15825,1,0.12000744983865078,50.85,0.389,131,-0.212214
VC_RS15830,0,0.0,54.25,0.388,92,-0.227174
VC_RS15835,0,0.08063718659189968,46.29,0.433,94,-0.946809
VC_RS15840,1,0.0,50.26,0.392,171,-0.217544
VC_RS18685,1,0.0,,0.462,31,1.241935
VC_RS15845,1,0.0,50.63,0.416,137,-0.4175180000000001
VC_RS15855,1,0.0,55.83,0.445,392,-0.5875
VC_RS15860,1,0.03995229230676671,52.61,0.453,925,-0.456
VC_RS15865,1,0.16017420338384028,49.59,0.465,706,-0.407507
VC_RS15870,1,0.12033388485364364,49.8,0.484,155,-0.408387
VC_RS15875,1,0.12021715412895295,51.69,0.484,393,-0.198219
VC_RS15880,1,0.0,51.37,0.483,227,-0.243612
VC_RS15885,0,0.0,48.15,0.514,578,0.5501729999999999
VC_RS15890,0,0.03999872350450443,47.71,0.506,317,0.04858
VC_RS15895,0,0.15913604284324154,53.29,0.505,400,-0.04
VC_RS15900,1,0.0,52.55,0.496,326,-0.107669
VC_RS15905,1,0.03960649233265713,52.37,0.502,379,-0.192612
VC_RS15910,1,0.0,53.16,0.494,1013,-0.5735439999999999
VC_RS15915,1,0.039632775888905104,50.46,0.438,662,0.003021
VC_RS15920,0,0.0,50.78,0.407,389,-0.186632
VC_RS15925,0,0.03993493913620557,61.0,0.475,320,0.795312
VC_RS15930,0,0.08026480028339229,48.74,0.484,468,0.638034
VC_RS15935,1,0.0,52.68,0.477,329,-0.092705
VC_RS15940,0,0.8401660669541535,44.68,0.489,314,-0.5547770000000001
VC_RS15945,1,0.04015393213508865,51.53,0.49,620,0.595484
VC_RS15950,0,0.16013266831304734,53.71,0.517,1079,-0.188137
VC_RS15955,1,0.0,54.02,0.491,497,0.000402
VC_RS15960,1,0.2797764889429755,49.8,0.472,230,-0.196522
VC_RS15965,1,0.2798974665485093,60.46,0.496,78,-0.15641
VC_RS15975,0,0.039969296996436005,50.32,0.45,126,-0.235714
VC_RS15980,0,0.0,54.84,0.473,265,-0.06113200000000001
VC_RS15990,1,0.0,51.77,0.46,181,0.277348
VC_RS15995,1,0.0,50.43,0.459,189,-0.22963000000000006
VC_RS16000,0,0.07987242666270022,51.14,0.483,483,0.455487
VC_RS16005,1,0.1200562371956222,47.09,0.471,301,-0.133555
VC_RS16010,1,0.0,41.58,0.477,165,0.803636
VC_RS16015,0,0.03960649233265713,54.69,0.489,543,-0.330203
VC_RS16020,1,0.0,53.2,0.486,580,-0.176207
VC_RS16025,1,0.12028291404408448,47.99,0.475,318,0.724842
VC_RS16030,1,0.08016947141134755,38.85,0.414,62,-0.190323
VC_RS16035,0,0.0399570519254556,50.01,0.477,188,-0.334043
VC_RS16040,1,0.039969296996436005,55.45,0.469,360,0.544445
VC_RS16045,0,0.04015393213508865,45.18,0.4970000000000001,61,-0.931147
VC_RS16050,0,0.0,53.65,0.476,785,-0.393758
VC_RS16055,0,0.040265934330043086,49.56,0.498,410,0.8639030000000001
VC_RS16060,1,0.040105017396712336,52.14,0.441,180,0.058333
VC_RS16065,1,0.0,57.2,0.438,461,-0.14316700000000002
VC_RS16075,1,0.03990353708130446,52.42,0.489,522,-0.07911900000000001
VC_RS16080,1,0.15980637613224424,53.68,0.443,326,-0.32362
VC_RS16085,0,0.0,51.68,0.449,412,0.495146
VC_RS16090,1,0.0,50.43,0.446,124,-0.271774
VC_RS16095,1,0.08001265792270416,52.61,0.431,92,-0.422826
VC_RS16100,1,0.0,48.0,0.484,512,0.308594
VC_RS16105,1,0.039632775888905104,52.5,0.472,458,0.576638
VC_RS16110,1,0.03985609806238659,51.89,0.453,470,-0.195957
VC_RS16115,1,0.0,50.81,0.451,218,-0.19633
VC_RS16120,1,0.0,51.57,0.416,294,-0.393878
VC_RS16125,1,0.039632775888905104,52.46,0.436,388,-0.025516
VC_RS16130,1,0.08005632472616939,,0.447,53,-0.545283
VC_RS16135,0,0.0,51.49,0.424,103,-0.456311
VC_RS16140,0,0.0,48.48,0.417,127,-0.43937
VC_RS16145,0,0.880086331176355,57.04,0.425,334,-0.19491
VC_RS16150,0,0.08010622444185536,59.9,0.464,191,-0.281152
VC_RS16155,1,0.08005821165904181,52.62,0.462,893,-0.05744700000000001
VC_RS16160,0,0.0,51.3,0.481,295,-0.104407
VC_RS16165,1,0.07953631297020956,47.9,0.378,693,-0.526263
VC_RS16170,0,0.03990353708130446,52.53,0.48,565,-0.31787600000000005
VC_RS16175,0,0.03990353708130446,55.09,0.502,77,0.155844
VC_RS16180,0,0.0802182266368098,47.28,0.469,150,0.161333
VC_RS16185,1,0.03985609806238659,59.45,0.484,263,-0.063118
VC_RS16190,0,0.03995229230676671,52.44,0.442,160,-0.754375
VC_RS16195,1,0.20078754143254895,50.97,0.481,249,-0.303615
VC_RS16200,0,0.039986421477662126,53.15,0.485,222,-0.331532
VC_RS16205,0,0.07948186779297901,51.42,0.453,203,-0.193104
VC_RS16210,1,0.08000473464306099,52.88,0.473,198,-0.226263
VC_RS16215,1,0.0,57.95,0.49,130,0.143846
VC_RS16220,0,0.07961820910339197,50.58,0.507,530,-0.027359
VC_RS16225,0,0.07953631297020956,49.51,0.488,351,0.4623930000000001
VC_RS16230,0,0.07923926822156224,50.64,0.474,360,0.551111
VC_RS16235,0,0.0,53.03,0.485,605,-0.540992
VC_RS16240,0,0.039632775888905104,43.67,0.47,173,-0.615607
VC_RS16245,0,0.07987242666270022,52.73,0.46,310,-0.279032
VC_RS16250,1,0.0,47.11,0.478,83,-0.577108
VC_RS16255,0,0.0,58.21,0.484,317,-0.22302800000000006
VC_RS16265,0,0.0399157948095976,51.24,0.503,301,0.90299
VC_RS16270,0,0.0,48.53,0.501,234,-0.424359
VC_RS16275,0,0.07923926822156224,48.68,0.513,566,0.804064
VC_RS16280,0,0.04004768271760541,51.3,0.4970000000000001,390,-0.046667
VC_RS16285,0,0.08012665891217911,50.88,0.487,335,-0.370746
VC_RS16290,1,0.31955266514362296,47.48,0.506,367,-0.103542
VC_RS16295,1,0.16023356897958274,47.55,0.503,465,-0.128172
VC_RS16300,1,0.039632775888905104,49.59,0.53,271,-0.04428
VC_RS16305,1,0.1194411662580584,42.8,0.491,135,-0.062963
VC_RS16310,0,0.04004768271760541,57.83,0.472,224,-0.185714
VC_RS18690,1,0.12029869412814526,52.02,0.506,58,-0.786207
VC_RS16315,1,0.039632775888905104,47.16,0.512,216,0.186574
VC_RS16320,1,0.0,37.46,0.446,136,0.541912
VC_RS16325,1,0.0,46.3,0.522,582,-0.016839
VC_RS16330,1,0.11950520255160532,50.64,0.478,378,-0.638889
VC_RS16335,0,0.6006473283955752,51.4,0.508,217,-0.159447
VC_RS16340,1,0.0803136170476485,42.76,0.536,411,-0.007298999999999998
VC_RS16345,1,0.3203007874080025,49.67,0.521,252,0.103571
VC_RS16350,1,0.12055926893506383,50.09,0.443,122,-0.101639
VC_RS16355,1,0.039632775888905104,49.87,0.513,276,-0.392029
VC_RS16360,0,0.03960649233265713,48.97,0.512,331,-0.082175
VC_RS16365,1,0.07963149939340952,36.35,0.499,316,-0.111709
VC_RS16370,1,0.6401803215452371,37.97,0.5329999999999999,664,-0.169127
VC_RS16375,0,0.0,48.8,0.484,750,-0.543733
VC_RS16380,1,0.07991026541663697,48.24,0.512,170,-0.174706
VC_RS16385,1,0.3995621882960699,46.26,0.325,722,-0.346953
VC_RS16390,0,0.040035383613120486,49.64,0.527,346,1.045665
VC_RS16395,0,0.03997272677709047,47.94,0.514,323,0.01517
VC_RS16400,0,0.0,47.23,0.507,171,-0.305263
VC_RS16405,0,0.07955878463942385,50.52,0.521,149,-0.140268
VC_RS16410,0,0.0,42.61,0.4970000000000001,116,1.203448
VC_RS16415,1,0.040265934330043086,51.14,0.523,241,-0.182988
VC_RS16420,1,0.0,46.12,0.514,313,-0.124281
VC_RS16425,0,0.0,55.01,0.5,96,-0.457292
VC_RS16430,0,0.040265934330043086,44.21,0.499,217,-0.293548
VC_RS16435,0,0.03990353708130446,46.75,0.516,1052,0.288498
VC_RS16440,0,0.03990353708130446,47.85,0.524,334,-0.188922
VC_RS16445,0,0.039969296996436005,54.82,0.478,152,0.777632
VC_RS16450,0,0.0,52.79,0.516,139,1.060432
VC_RS16455,0,0.040265934330043086,45.15,0.483,105,-0.257143
VC_RS16460,1,0.039632775888905104,53.59,0.443,61,1.122951
VC_RS16465,1,0.1595040685049545,49.53,0.506,567,-0.151499
VC_RS16470,0,0.0,49.61,0.455,126,-0.002381
VC_RS16475,0,0.0399157948095976,48.62,0.491,580,-0.061379
VC_RS16480,0,0.040265934330043086,50.43,0.48,148,-0.497297
VC_RS16485,0,0.039632775888905104,56.86,0.503,248,-0.106452
VC_RS16490,0,0.03995229230676671,48.45,0.504,180,-0.047222
VC_RS16495,0,0.1200458209660024,52.57,0.515,378,-0.142328
VC_RS16500,0,0.040265934330043086,50.86,0.489,193,0.745078
VC_RS16505,1,0.2799257821219407,52.02,0.471,145,-0.441379
VC_RS16510,0,0.1991533880269508,49.72,0.4970000000000001,479,0.675574
VC_RS16515,1,0.03960649233265713,57.34,0.472,330,-0.031514999999999994
VC_RS16520,1,0.08024320863962675,53.0,0.506,548,-0.37281
VC_RS16525,0,0.03990353708130446,57.36,0.512,306,0.029739
VC_RS16530,1,0.03990353708130446,48.93,0.485,512,-0.277344
VC_RS16535,0,0.0,55.98,0.505,520,-0.256154
VC_RS16540,0,0.11958399568781497,53.9,0.493,204,-0.330392
VC_RS16545,1,0.07986058900676007,50.19,0.476,157,-0.045860000000000005
VC_RS16550,0,0.0,50.6,0.484,212,0.044811
VC_RS16555,1,0.03960649233265713,47.07,0.462,587,-0.206985
VC_RS16560,1,0.03990353708130446,42.61,0.4920000000000001,455,0.962637
VC_RS16565,0,0.03990353708130446,46.15,0.495,456,-0.027632
VC_RS16570,0,0.0,54.91,0.422,513,0.861208
VC_RS16575,1,0.0,54.27,0.469,431,0.615777
VC_RS16580,1,0.0,53.22,0.45,338,-0.331953
VC_RS16585,1,0.0,57.03,0.439,336,-0.17410699999999998
VC_RS16595,0,0.0,55.13,0.477,574,-0.14285699999999998
VC_RS16600,1,0.16017950160882274,53.96,0.5429999999999999,164,-0.312805
VC_RS16605,1,0.16014827075963448,37.41,0.456,106,-0.164151
VC_RS16610,1,0.12023752706048275,45.29,0.515,829,-0.4355850000000001
VC_RS16615,1,0.0,50.64,0.501,151,-0.29404
VC_RS16620,1,0.12010549635872635,53.41,0.51,191,-0.31361300000000003
VC_RS16625,1,0.0,45.73,0.5,42,1.2452379999999998
VC_RS16630,0,0.03997272677709047,48.46,0.479,422,-0.267773
VC_RS16635,1,0.12022963011728888,51.45,0.473,208,0.06442300000000001
VC_RS16640,1,0.0,48.77,0.488,527,0.314231
VC_RS16645,1,0.0,53.83,0.4970000000000001,436,0.542661
VC_RS16650,1,0.16012358071213378,46.04,0.486,344,-0.375291
VC_RS16655,1,0.07987242666270022,49.61,0.496,698,0.7584529999999999
VC_RS16660,1,0.07989871021894819,51.45,0.472,351,-0.203704
VC_RS16665,0,0.0399570519254556,50.57,0.469,591,-0.318105
VC_RS16670,0,0.03997272677709047,59.27,0.414,115,-0.469565
VC_RS16675,0,0.1199034707294848,49.9,0.499,401,0.248379
VC_RS16680,0,0.6010938207585148,55.56,0.469,246,-0.036585
VC_RS16690,0,0.8805604892409464,48.82,0.48,612,-0.038889
VC_RS16695,0,0.0,61.0,0.501,151,-0.029139
VC_RS16700,0,0.03999872350450443,50.03,0.472,218,-0.313303
VC_RS16705,1,0.0,54.37,0.456,627,-0.226794
VC_RS16710,1,0.2795684400723502,55.11,0.473,407,-0.128993
VC_RS16715,0,0.0,46.59,0.511,1051,-0.289058
VC_RS16720,1,0.040265934330043086,54.12,0.4920000000000001,382,-0.13534000000000002
VC_RS16725,1,0.03995229230676671,56.75,0.499,205,1.0
VC_RS16730,0,0.0,51.83,0.502,420,-0.157619
VC_RS16735,0,0.03960649233265713,50.69,0.488,788,-0.200127
VC_RS16740,0,0.03984909190407391,51.83,0.496,430,-0.13348800000000002
VC_RS16745,1,0.039632775888905104,43.55,0.506,459,0.4956430000000001
VC_RS16750,1,0.3992638921200349,48.87,0.518,486,0.097325
VC_RS16755,0,0.03990353708130446,50.41,0.51,984,-0.172256
VC_RS16760,1,0.039632775888905104,51.03,0.511,330,-0.188788
VC_RS16765,1,0.040265934330043086,45.01,0.494,151,-0.156292
VC_RS16770,0,0.0,48.39,0.498,206,0.089806
VC_RS16775,1,0.1599575457741657,46.14,0.475,118,0.70339
VC_RS16780,1,0.11988319609934145,54.15,0.408,94,-0.364893
VC_RS16785,1,0.0,57.78,0.463,178,0.234831
VC_RS16790,0,0.3597143170030646,46.14,0.481,687,-0.437991
VC_RS16795,1,0.0,49.46,0.51,721,0.150624
VC_RS16800,0,0.1600440328706195,53.35,0.487,315,-0.17206400000000002
VC_RS16805,0,0.040006728335332496,47.54,0.462,181,-0.150276
VC_RS18695,1,0.0,35.34,0.509,53,-0.8981129999999999
VC_RS16810,1,0.04001171677073485,61.0,0.507,96,-0.36875
VC_RS16815,1,0.11959416825254435,49.71,0.552,417,0.091127
VC_RS16820,0,0.040265934330043086,43.74,0.542,366,0.029235
VC_RS16825,0,0.03990353708130446,43.69,0.545,231,0.81645
VC_RS16830,0,0.0,42.52,0.5660000000000001,252,0.16746
VC_RS16835,0,0.20022960514166102,44.65,0.534,484,-0.136777
VC_RS16840,0,0.1199764337850318,56.72,0.42,723,-0.386722
VC_RS16845,0,0.0,58.24,0.425,207,-0.35748800000000003
VC_RS16850,0,0.08032528003573572,53.29,0.422,609,-0.294089
VC_RS16855,0,0.07996400907750156,54.8,0.455,101,-0.122772
VC_RS16860,1,0.0,41.55,0.49,132,-0.08560599999999999
VC_RS16865,1,0.16089021862901606,47.6,0.475,172,-0.173256
VC_RS16870,1,0.11983310369765485,51.43,0.459,221,-0.034389
VC_RS16875,0,0.03960649233265713,51.13,0.472,857,-0.120654
VC_RS16880,0,0.07992532508148271,54.81,0.465,364,-0.304396
VC_RS16885,0,0.0,54.14,0.488,386,-0.120725
VC_RS16890,0,0.08002040949469587,52.64,0.505,101,-0.087129
VC_RS16895,0,0.03997727430958368,46.72,0.509,216,-0.431944
VC_RS16905,1,0.03997272677709047,32.04,0.4370000000000001,106,-1.075472
VC_RS16910,1,0.0,46.78,0.45,83,0.815663
VC_RS16915,0,0.07953631297020956,43.85,0.52,505,-0.263168
VC_RS16925,1,0.11997112429650357,48.69,0.522,547,-0.140768
VC_RS16930,1,0.19984274289764434,48.6,0.524,436,-0.185092
VC_RS16935,1,0.03984909190407391,46.62,0.4970000000000001,413,-0.231477
VC_RS16940,0,0.8001683557796743,48.36,0.511,362,-0.009392
VC_RS16945,1,0.2790723377949245,50.38,0.481,144,-0.23125
VC_RS16950,1,0.039986421477662126,46.24,0.512,384,0.95599
VC_RS16955,1,0.07990378077999201,50.71,0.483,262,-0.281679
VC_RS16970,0,0.0,52.08,0.458,166,-0.28494
VC_RS16975,1,0.08024320863962675,58.96,0.486,301,-0.233555
VC_RS16980,0,0.0,39.87,0.518,222,0.637387
VC_RS16985,0,0.0,48.08,0.502,229,0.862009
VC_RS16990,0,0.040265934330043086,40.82,0.486,243,-0.11358
VC_RS16995,0,0.040265934330043086,48.6,0.505,247,-0.127935
VC_RS17005,0,0.07976042446774577,50.92,0.484,481,-0.415177
VC_RS17010,0,0.040265934330043086,48.72,0.475,552,-0.326449
VC_RS17015,1,0.03985609806238659,48.79,0.481,171,0.0
VC_RS17020,1,0.03960649233265713,46.62,0.526,335,-0.12746300000000002
VC_RS17025,1,0.07989677462167931,61.0,0.5,102,-0.12549000000000002
VC_RS17030,1,0.040265934330043086,54.36,0.473,244,-0.272131
VC_RS17035,0,0.039632775888905104,42.82,0.501,422,-0.277962
VC_RS17040,0,0.040006728335332496,50.13,0.499,193,-0.3057
VC_RS17045,1,0.08058706062650572,50.84,0.495,400,1.0025
VC_RS17050,1,0.03960649233265713,49.96,0.507,473,-0.193235
VC_RS17055,0,0.15964415439375634,48.05,0.489,338,-0.173077
VC_RS17060,1,0.07968045860651053,49.64,0.507,246,-0.013008
VC_RS17065,1,0.040265934330043086,48.29,0.524,236,-0.056356
VC_RS17070,1,0.0,52.56,0.544,309,-0.053722000000000006
VC_RS17075,0,0.0,51.22,0.532,477,-0.245283
VC_RS17080,0,0.2398664947131515,50.59,0.476,388,-0.145103
VC_RS17085,0,0.040265934330043086,47.1,0.518,815,0.323681
VC_RS17090,0,0.2795342644984381,49.28,0.507,225,-0.048
VC_RS17095,1,0.040265934330043086,57.49,0.487,199,0.14221099999999998
VC_RS17100,1,0.08033516134913922,51.83,0.481,402,-0.269652
VC_RS17105,1,0.0795100294139616,50.33,0.4920000000000001,627,-0.167783
VC_RS17110,1,0.040265934330043086,48.47,0.499,549,-0.244445
VC_RS17115,0,0.3591445875805077,53.87,0.472,209,-0.550718
VC_RS17120,1,0.0,48.01,0.496,195,0.602564
VC_RS17125,1,0.039632775888905104,51.0,0.397,459,-0.64488
VC_RS17130,0,0.040265934330043086,55.83,0.445,392,-0.5875
VC_RS17135,1,0.08007774417380283,51.61,0.421,160,-0.62625
VC_RS17140,1,0.0,50.17,0.412,97,-0.7453609999999999
VC_RS17145,1,0.07987283407774046,47.43,0.413,282,-0.574468
VC_RS17150,1,0.3209154988407077,45.41,0.466,73,-0.319178
VC_RS17155,0,0.03985609806238659,60.26,0.494,226,0.036283
VC_RS17160,0,0.07988995855896659,54.51,0.482,168,0.029762
VC_RS17165,1,0.0,45.07,0.444,160,-0.06375
VC_RS17170,1,0.07981314998784217,50.56,0.491,434,-0.434101
VC_RS17175,0,0.16025233083207732,49.88,0.449,654,0.016513999999999997
VC_RS17180,0,0.04004768271760541,56.01,0.461,330,0.100303
VC_RS17185,0,0.03990353708130446,38.79,0.509,643,-0.542457
VC_RS17190,1,0.11985100252571487,45.9,0.508,678,-0.399558
VC_RS17195,0,0.039632775888905104,61.0,0.49,117,-0.342735
VC_RS17200,1,0.03960649233265713,52.8,0.462,278,-0.040288
VC_RS17205,0,0.0399570519254556,54.46,0.478,223,-0.281614
VC_RS17210,0,0.1608724179183788,54.84,0.481,516,-0.315892
VC_RS17215,1,0.0399570519254556,45.98,0.502,485,-0.5043300000000001
VC_RS17220,1,0.07966815950202559,54.56,0.472,475,-0.261895
VC_RS17225,1,0.08002081220630994,52.34,0.4920000000000001,501,-0.329142
VC_RS17230,0,0.07983956202868328,41.33,0.509,309,-0.08835
VC_RS17235,0,0.3203195829239844,43.09,0.491,636,-0.290094
VC_RS17240,1,0.0,50.88,0.473,186,0.6333340000000001
VC_RS17245,1,0.23920033520661885,49.51,0.49,454,0.293613
VC_RS17250,1,0.7602596409958238,55.08,0.462,96,-0.3625
VC_RS17255,1,0.7598954426867941,50.07,0.516,530,-0.07132100000000001
VC_RS17260,1,0.0,43.37,0.52,68,-0.189706
VC_RS17265,0,0.3203040354904617,50.46,0.498,473,-0.127484
VC_RS17270,0,0.0,56.84,0.461,138,-0.434058
VC_RS17275,0,0.08002040949469587,49.3,0.508,411,-0.07396599999999999
VC_RS17280,0,0.03985609806238659,56.25,0.487,173,-0.419653
VC_RS17285,0,0.08063718659189968,49.93,0.443,109,-0.252294
VC_RS17290,0,0.0,52.33,0.472,264,-0.383712
VC_RS17300,1,0.0,56.65,0.483,305,-0.091803
VC_RS17305,1,0.0,60.3,0.391,64,0.225
VC_RS17310,0,0.24093346340013785,57.49,0.491,192,0.026042000000000003
VC_RS17315,1,0.039632775888905104,50.24,0.467,292,-0.173288
VC_RS17320,1,0.0,49.94,0.485,298,0.584228
VC_RS17325,0,0.03990353708130446,50.45,0.517,315,0.8184130000000001
VC_RS17330,0,0.039632775888905104,51.98,0.491,190,-0.175263
VC_RS17335,0,0.07923926822156224,54.15,0.483,437,0.29611
VC_RS17340,0,0.04004768271760541,45.53,0.483,134,-0.060448
VC_RS17345,1,0.36091782151613305,50.04,0.472,161,-0.260248
VC_RS17350,1,0.7600248928676039,51.82,0.494,478,-0.163598
VC_RS17355,1,0.03997727430958368,44.42,0.464,74,0.428378
VC_RS17360,0,0.12017017046268465,56.44,0.513,204,0.930882
VC_RS17365,1,0.0,50.63,0.506,414,0.951449
VC_RS17370,0,0.040265934330043086,54.23,0.451,326,-0.37454
VC_RS17375,0,0.16094162815214946,48.01,0.501,3263,-0.06978200000000001
VC_RS17380,0,0.0399570519254556,49.77,0.467,261,-0.136015
VC_RS17385,0,0.0,51.37,0.467,359,0.010306
VC_RS17390,0,0.0799636957872458,55.33,0.502,414,-0.387198
VC_RS17395,0,0.07988509180603359,50.46,0.479,247,-0.23360300000000006
VC_RS17400,0,0.2403010389214771,52.23,0.512,419,0.188544
VC_RS17405,0,0.0,55.31,0.502,227,-0.029956
VC_RS17410,0,0.07996437201665693,55.99,0.495,223,-0.046637
VC_RS17415,0,0.0,50.6,0.505,307,-0.22671
VC_RS17420,1,0.15960362023720562,47.52,0.519,690,-0.443333
VC_RS17425,1,0.07999997502437213,52.57,0.41,61,-0.296722
VC_RS17430,1,0.07985073394580318,51.71,0.509,412,-0.118447
VC_RS17435,1,0.08005730970347905,55.71,0.4920000000000001,796,0.028266000000000006
VC_RS17440,1,0.15980240069409082,52.79,0.44,426,-0.291549
VC_RS17445,0,0.03999872350450443,47.29,0.501,609,-0.250246
VC_RS17450,1,0.03984909190407391,50.83,0.382,69,-0.415942
VC_RS17455,0,0.119715842219631,54.59,0.4320000000000001,217,0.041935
VC_RS17460,1,0.0,41.13,0.511,60,-0.143333
VC_RS17465,1,0.0,54.39,0.462,316,-0.250316
VC_RS17470,1,0.07987283407774046,56.91,0.438,472,-0.189619
VC_RS17475,1,0.12069207802321805,53.65,0.473,526,0.327946
VC_RS17480,1,0.16034669577019678,54.34,0.443,378,0.639683
VC_RS17485,1,0.0,,0.343,33,0.40303
VC_RS17490,1,0.0399988659533492,52.14,0.363,67,-0.967164
VC_RS17495,0,0.03960649233265713,57.66,0.469,441,-0.090476
VC_RS17500,1,0.040265934330043086,59.25,0.384,314,-0.376433
VC_RS17505,1,0.07982882483947706,56.59,0.514,358,-0.097207
VC_RS17510,1,0.0,42.83,0.465,53,-0.581132
VC_RS17515,1,0.0,54.57,0.413,126,-0.027778
VC_RS17520,1,0.040035383613120486,53.41,0.41,131,-0.126718
VC_RS17525,1,0.0,54.89,0.414,354,0.013277
VC_RS17530,1,0.03999872350450443,50.9,0.4370000000000001,369,-0.02168
VC_RS17535,1,0.08004640622210986,53.06,0.4,353,-0.141926
VC_RS17540,1,0.0,,0.333,31,-0.777419
VC_RS17545,0,0.0,44.76,0.489,343,0.053353
VC_RS17550,0,0.31953394872631863,45.98,0.507,397,-0.061965
VC_RS17560,1,0.07957921910974759,56.2,0.448,239,-0.189958
VC_RS17565,1,0.0,49.41,0.504,312,0.07083300000000001
VC_RS17570,1,0.0,50.88,0.483,127,-0.222047
VC_RS17575,0,0.040265934330043086,48.72,0.511,470,0.254468
VC_RS17580,0,0.03984909190407391,48.31,0.49,115,-0.005218
VC_RS17585,0,0.08000545183983693,56.42,0.467,127,-0.13622
VC_RS17590,0,0.03960649233265713,46.07,0.508,248,-0.115726
VC_RS17595,1,0.03995229230676671,50.55,0.482,962,-0.27079000000000003
VC_RS17600,1,0.11983676782396112,45.78,0.505,500,-0.3718
VC_RS17605,1,0.03985609806238659,45.84,0.514,238,-0.185294
VC_RS17610,1,0.15960687328645445,37.99,0.507,482,-0.155809
VC_RS18700,1,0.0,25.53,0.4370000000000001,45,-0.771111
VC_RS17615,1,0.03984909190407391,45.72,0.48,287,-0.097561
VC_RS17620,1,0.0,46.04,0.511,199,-0.363317
VC_RS17625,0,0.08006607404102511,58.06,0.445,278,-0.482015
VC_RS17630,0,0.040265934330043086,53.23,0.53,377,0.126525
VC_RS17635,0,0.0803136170476485,52.75,0.496,450,1.008
VC_RS17640,0,0.12008526622094512,58.09,0.474,379,-0.146702
VC_RS17645,0,0.0,52.01,0.465,578,-0.295502
VC_RS17650,0,0.0399988659533492,46.74,0.473,176,-0.450568
VC_RS17655,0,0.03984909190407391,51.29,0.469,167,-0.243114
VC_RS17660,0,0.03984909190407391,50.55,0.4970000000000001,453,-0.211258
VC_RS17665,1,0.1603673885151967,52.88,0.501,244,-0.4688520000000001
VC_RS17670,1,0.359663304639399,53.83,0.532,228,0.39079
VC_RS17675,1,0.2796964310079141,57.84,0.481,138,0.246377
VC_RS17680,1,0.03990353708130446,47.59,0.499,277,0.065704
VC_RS17685,1,0.11987129261604942,51.15,0.526,343,1.042857
VC_RS17690,1,0.0399988659533492,56.16,0.522,248,-0.001613
VC_RS17695,0,0.0799591482547526,56.09,0.455,153,-0.394118
